quarter,lgd_time,predicted_lgd
0,1e-05,0.032228183700251156
0,0.2152105192,0.1506922850111278
0,0.3425721353,0.2576285752013755
0,0.0143544262,0.12267584129296749
0,0.0202515077,0.11969862329477068
0,0.0012345364,0.1735383493406937
0,0.008330056,0.06091498511952376
0,0.0926556683,0.05272388595446156
0,0.5380695572,0.33980961483536076
0,0.0091560895,0.2101914712652266
0,1e-05,0.06551196340604495
0,0.004140214,0.12289708806991978
0,0.0049955134,0.1312962899226627
0,0.0128392668,0.12757404274219944
0,0.0336680945,0.24869039416000235
0,0.0219085817,0.13663099645495255
0,0.1590273482,0.23136866293254474
0,0.2753896251,0.24085833764921452
0,1e-05,0.03414063047331313
0,0.2511178765,0.11958794036069875
0,0.2205907168,0.2758109187254949
0,1e-05,0.20710558469991855
0,0.0200930487,0.11568579269492255
0,0.0347654707,0.10133400222350236
0,0.0201165327,0.2796642259327117
0,1e-05,0.2636799693696602
0,1e-05,0.20926074652186996
0,0.5247692628,0.10356603681223925
0,1e-05,0.1873809270825176
0,1e-05,0.2085148253227053
0,0.1717188529,0.0060792451740599995
0,1e-05,0.10293542093222349
0,0.0164588039,0.19496092824711597
0,1e-05,0.18732648096182006
0,1e-05,0.1383548129401734
0,1e-05,0.2629020679405737
0,1e-05,0.11911266191208705
0,0.0067727997,0.26546178677473176
0,1e-05,0.20905042510407637
0,1e-05,0.1710540100687834
0,0.0204230883,0.1748526428765556
0,0.0183689766,0.12638398372221601
0,0.0432386096,0.08498885314598895
0,0.5292580533,0.1112943444537002
0,0.0646190121,0.28304944116261355
0,0.0330243269,0.12431911405588755
0,0.0462291565,0.22333236964217232
0,0.1312526773,0.1301551283512533
0,0.0330309236,0.23141673129073634
0,0.0252840474,0.14813899414524778
0,0.0029946924,0.28778974923159784
0,1e-05,0.006147879109152279
0,0.0016840171,-0.0031331044918536596
0,1e-05,0.0029889994273198314
0,1e-05,-0.00603813757557118
0,0.015904384,0.21434405380073748
0,0.2093312662,0.1379367794964112
0,0.2970155782,0.11262347980823278
0,1e-05,0.09934285066358087
0,0.0096260609,0.12610014188643515
0,0.0678491365,0.6485639958691793
0,0.0128826694,0.23424068348188584
0,0.0844956526,0.1629778469491262
0,1e-05,0.032810146315932306
0,0.0339524017,0.2918658402350084
0,0.0479946416,0.1742871544782984
0,1e-05,0.3426590396192787
0,1e-05,0.12427998952319355
0,0.4983748223,0.14282452850541966
0,0.1711253162,0.1084427196652046
0,0.0035646087,0.14841568021647902
0,0.4819749348,0.24648846865320714
0,0.0393978136,0.15817733302108633
0,0.2282512324,0.18051951773303615
0,1e-05,0.10818068397415959
0,1e-05,0.12933595038381518
0,1e-05,0.10265564576051314
0,1e-05,0.08642203717808983
0,0.1153836741,0.1826875563444318
0,0.4321521311,0.1939046110100789
0,0.044718803,0.1391917313976814
0,1e-05,0.1689749680251581
0,1e-05,0.1207482873264234
0,1e-05,0.10202145576602706
0,0.0146786432,0.12643118209562812
0,0.2192189955,0.12412104777511565
0,0.5499132125,0.26082212902225355
0,0.0041541869,0.050562118345262946
0,0.0426735693,0.018715097434923944
0,0.2327742882,0.3430118247671796
0,0.1608446521,0.20186755600560954
0,0.1245102282,0.33894765053823894
0,1e-05,0.1413911184654301
1,1e-05,0.143844932518124
1,1e-05,0.0997668951929796
1,0.0741439219,0.19559321459074225
1,1e-05,0.20296027658415702
1,1e-05,0.12209651613936073
1,0.0150581085,0.2746486875949451
1,0.043279522,0.19087243071447868
1,0.0272902311,0.19023771200125647
1,0.6729445901,0.1717386126281371
1,0.0469760784,0.2919327369793705
1,0.0872955351,0.3046413762049258
1,1e-05,0.10984500666065772
1,0.0198520034,0.2631093242376593
1,0.0050499402,0.19199397212481809
1,0.0045934423,0.2055567413404686
1,0.0425939901,0.32632923929708046
1,0.2648635931,0.19630897679012627
1,0.1557303839,0.17424273221037012
1,0.1162019584,0.1831076026317946
1,0.0086491938,0.03348934692487078
1,0.0387892871,0.22360281581896926
1,0.1041073032,0.18355072958854332
1,1e-05,0.2671675108509788
1,0.3348017556,0.35523518748325544
1,0.1981202458,0.17384616563625394
1,0.0065834153,0.08756342362657404
1,0.172678227,0.19297324406848892
1,1e-05,0.089808680163847
1,0.1342610937,0.19356140458225857
1,1e-05,0.14599704888268078
1,0.1652901382,0.12103653375068885
1,1e-05,0.20573558399804245
1,0.1120483957,0.190170005263715
1,0.021970782,0.5084483262295353
1,0.1046655414,0.32178478902454244
1,1e-05,0.28432210391712287
1,0.0330448773,0.10485010719080123
1,1e-05,0.16245116382848526
1,0.2525595421,0.3354796104015141
1,0.6528557378,0.3577951838542409
1,0.0838294853,0.16227647420098473
1,0.0032308331,0.22433934261112545
1,0.0221446808,0.1372479838245352
1,0.0064767483,0.2315148624734645
1,1e-05,0.10865693391477585
1,0.01017697,0.03239479004639893
1,1e-05,0.006926508257177839
1,1e-05,0.10573194877133019
1,0.0081499968,0.10303341389799067
1,1e-05,-0.020177304132394998
1,1e-05,-0.0025881111080028885
1,0.0133936122,0.22433774236286305
1,1e-05,0.2000146883763719
1,0.0410955162,0.31353019751098676
1,0.031713906,0.09839015245244687
1,1e-05,0.19185282776584625
1,0.0014703139,0.40944404818297464
1,1e-05,0.28817011633338074
1,1e-05,0.054586031058523624
1,0.0001350136,0.2766286998026728
1,0.0219957142,0.0818095592301879
1,1e-05,0.03902242521455909
1,0.0595469355,0.08204726502503545
1,0.2372205328,0.17688995872186294
1,0.3445740719,0.14737009053725197
1,0.0371264557,0.13063079036465838
1,0.0029278803,0.13261504818705175
1,0.0296017788,0.2557658235198933
1,0.0297240358,0.26146847062715217
1,1e-05,0.22756767160211197
1,1e-05,0.004890833782052413
1,1e-05,0.14073324647064483
1,0.5070143626,-0.009400038112977988
1,0.0050152608,0.1909174060094288
1,0.0118693497,0.20661541463680447
1,0.0031913057,0.19004839393839026
1,0.0109972412,0.18687991730620082
1,0.0109972412,0.1885109398771905
1,0.0110039498,0.2128602102653425
1,0.0110090718,0.19261922149850058
1,1e-05,0.17461233605401377
1,1e-05,0.1949284061918579
1,1e-05,0.1698630060034908
1,1e-05,0.12626495695030868
1,0.0077581094,0.20999996469196283
1,1e-05,0.21044129226147676
1,1e-05,0.17326611720400534
1,0.016879569,0.13670255931994335
1,0.0077193487,0.163759150462586
1,1e-05,0.10127792633875901
1,1e-05,0.16686235302197475
1,1e-05,0.17453050029617942
1,0.0066246198,0.2262750100927363
1,0.0056120449,0.23621224893193768
1,0.6367714662,0.21248663965185902
1,0.0354072763,0.15754158611280428
1,0.8889132047,0.3412810351045118
1,0.0076230363,0.2676147211831975
1,0.0329703558,0.16600663558880197
1,1e-05,0.20560378435295837
1,1e-05,0.02483374791366616
1,0.0075565163,0.20448759938394168
1,0.0355080209,0.2775579228905998
1,0.0019752005,0.025053704330483817
1,0.0244163248,0.22634098064170052
1,0.0136674831,0.07963882683253745
1,0.0688171096,0.09089932935482276
1,0.0204896298,0.1854586318440803
1,1e-05,0.10434957151553736
1,0.0466454451,0.1657431290203227
1,1e-05,0.05376245109801174
1,1e-05,0.03942202858442638
1,1e-05,0.16075640356636403
1,1e-05,0.10554730498462767
1,1e-05,0.10243841766288356
1,0.5371329171,0.16126125502762892
1,0.0828326691,0.27553320617449917
1,1e-05,0.1352942126372238
1,0.0345014237,-0.01917464166649705
1,1e-05,0.1137569672559274
1,1e-05,0.12154098069186259
1,1e-05,0.19618566315979397
1,0.3812353535,0.2345990626478183
1,0.0191443724,0.09386957272041102
1,1e-05,0.15252038851332506
1,0.0006774342,0.16278171792491875
1,0.1036415909,0.16612924852384692
1,1e-05,0.16210582791573255
1,0.0007681642,0.1254228114437961
1,0.0014853482,0.10760278689473382
1,0.0330098511,0.13941516341212692
1,0.0098625667,0.11020732997037894
1,0.0517412874,0.28208345420981173
1,0.0212854311,0.1672868741806033
1,0.117530674,0.1740545705608084
1,1e-05,0.11535623658584682
1,1e-05,0.12187905877610411
1,0.0374155251,0.16763166846418023
1,1e-05,0.15364277541976062
1,0.1038995498,0.08010234045941694
1,0.0103071025,0.09471003552111534
1,1e-05,0.24308119288442778
1,0.9108472171,0.19519000742230413
1,0.1019219911,0.1304125325248244
1,0.0557177562,0.047364390110464685
1,0.0285426794,0.1336133862251692
1,0.0407591382,0.13599907932545258
1,0.4504367248,0.13111043690527113
1,0.0121418976,0.2056898224875023
1,1e-05,0.5409882149378896
1,0.0923303992,0.35606543934051316
1,0.0107011853,0.20185756711611583
1,1e-05,0.1094105795372832
1,1e-05,0.10656908237378096
1,0.0035030659,0.10093849747047615
1,0.0006090788,0.0033037467066328527
1,0.0020639447,0.01750183793943043
1,0.0298087628,0.2748870001595458
1,0.1179319218,0.18289185921479903
1,0.031979814,0.2263078914767608
1,0.3291392722,0.2643385001590427
1,0.1452190425,0.10676589321510804
1,0.0634116944,0.16818865762068336
1,1e-05,0.24341897672392596
1,0.0162831427,0.22869724965262636
1,0.0199420191,0.21795520594730192
1,1e-05,0.09974842056166883
1,0.0011879499,-0.0001715373599753961
1,0.1235891484,0.19910655777238123
1,0.0634435067,0.19022090354169355
1,1e-05,0.22458547829204958
1,0.172024622,0.27736959740003586
1,0.0224987361,0.16511721341028432
1,0.1024714431,0.3327025861347297
1,1e-05,0.11568591570800554
1,1e-05,0.11622007340201149
1,1e-05,0.11729490230753326
1,1e-05,0.20607782844021585
1,1e-05,0.1179318461271997
1,1e-05,0.10235812354048582
1,0.0057183656,0.15867888844153463
1,0.0536582529,0.0877239629417978
1,0.0505894963,0.0730351405024902
1,1e-05,0.07790657713646923
1,1e-05,0.25676285280761624
1,0.0557064404,0.31929216762835755
1,0.0162985096,0.3155488251239944
1,0.0114972021,0.20372259615843305
1,1e-05,0.10027207968347818
1,1e-05,0.12204119540133482
1,0.0240772072,0.22482191708286373
1,0.0171179172,0.23935350736409364
1,0.0261464643,0.20517851244342875
1,0.0745822607,0.16973553680424258
1,0.1314247376,0.11549781568325712
1,0.0373095086,0.22023726861979917
1,0.0317522017,0.24136456971169043
1,0.03544272,0.14367535300327608
1,0.0274313264,0.008592273159224326
1,0.0067432057,0.05622077931622911
1,0.6236604323,0.18917948596038933
1,1e-05,0.06276428902326231
1,0.0027696188,0.14342981926818116
1,0.0030002997,0.1574102938043194
1,0.0198912871,0.08596438524650299
1,0.1001875229,0.316110616341191
1,0.0246916922,0.22708167690935263
1,1e-05,0.09911703667007607
1,0.2438593566,0.1783727138541189
1,1e-05,0.1309842203064246
1,1e-05,0.10215335841614426
1,0.0537460852,0.19483203549184214
1,1e-05,0.04810835354399283
1,0.0003011419,0.2816442045526937
1,0.335281635,0.26521061436582394
1,0.5418076876,0.24779814451687163
1,1e-05,0.11476555034786626
1,1e-05,0.09008762866577597
1,0.5967493356,0.14342168344158432
1,0.6257813676,0.12646425431446837
1,0.1467698975,0.1361664580530809
1,1e-05,0.10754446071092078
1,1e-05,0.1343453758774995
1,0.2181822427,0.27606651311634
1,1e-05,0.14247382255144914
1,0.0324116156,0.14606868498937833
1,1e-05,0.17980637877027328
1,0.0504665201,0.10940656306428162
1,0.086503467,0.07522607397815671
1,0.0115405792,0.19974150793964934
1,1e-05,0.09920825426009311
1,0.99999,0.35730081067935293
1,0.3400838108,0.3648979626729122
1,0.99999,0.3627004319770013
1,0.0902877992,0.3604659127168689
1,0.5353585403,0.25557971617881947
1,1e-05,0.1757515539129979
1,1e-05,0.15583999181321456
1,0.00802964,0.12908740650900075
1,0.0518770618,0.17964082406059598
1,0.99999,0.2649762960475719
1,0.4288787905,0.24774603407428428
1,0.0098094753,0.22098123270246547
1,0.0433889157,0.21364842565540995
1,0.0430253527,0.22450414116918158
1,1e-05,0.15477539035362464
1,0.0201436873,0.15999511392892576
1,0.0061025835,0.1446464715622677
1,1e-05,0.21317410551411778
1,1e-05,0.13911051388277362
1,1e-05,0.1392166252277342
1,0.0236908411,0.14269875708363464
1,0.2218025224,0.17282899380018377
1,1e-05,0.12439536246505459
2,1e-05,0.17613458168481094
2,1e-05,0.17029251587535282
2,0.0544617921,0.17705178693117893
2,1e-05,0.104266097218078
2,0.0017569304,0.05781326463071185
2,0.0131407235,-0.007669602784599841
2,1e-05,0.2111049940769136
2,0.0123094754,-0.02855685638627665
2,0.3336684047,0.16345741889650175
2,1e-05,0.2684560645683084
2,0.0394260393,0.26741185580087135
2,1e-05,0.11280101784572202
2,1e-05,0.1215935044643385
2,0.0014757045,0.12654011613582236
2,1e-05,0.14568812903445677
2,1e-05,0.19794047451789
2,1e-05,0.13348802174284183
2,1e-05,0.17390498228514012
2,1e-05,0.14557046780889385
2,0.0093867034,0.2024620524316995
2,0.3192678609,0.22098457974687283
2,0.0814163072,0.28691715111931604
2,0.0617441956,0.2691181356437553
2,0.0063458292,0.25041048417824074
2,0.0354770224,0.24991717357040952
2,1e-05,0.10653480501572496
2,1e-05,0.18298352810571805
2,1e-05,0.09125501138569217
2,1e-05,0.08123858158738431
2,0.0120933507,0.09493565158542391
2,0.0304366215,0.21513497381130162
2,0.0445371797,0.343650277320227
2,1e-05,0.2067260084152107
2,0.017327318,0.217975326528118
2,0.0762563451,0.2184649102923921
2,1e-05,0.15336829126787183
2,1e-05,0.024646921256370816
2,0.1352993033,0.23058215744191854
2,0.0048221532,0.1760260552782715
2,1e-05,0.1726561022607521
2,0.7695173842,0.13049268937031658
2,0.019292346,0.16827022181578064
2,1e-05,0.08271972671298267
2,0.1621716784,-0.009654268661824901
2,0.0064819896,0.15458612869203503
2,1e-05,0.16551689544808093
2,1e-05,0.17280786217626276
2,0.001323081,0.16775935787940038
2,1e-05,0.03893887777793904
2,0.0290916575,0.12762818021568814
2,0.0246549238,0.12847740549588615
2,0.2925136404,0.27199307193678357
2,0.99999,0.25953063832608625
2,0.0183742051,0.27863999592362254
2,0.0054455994,0.23441288050903722
2,0.0119880898,0.17262263624486332
2,0.0735998223,0.2889111381398791
2,0.9390346159,0.3533034368650394
2,1e-05,0.235216492272785
2,1e-05,0.0603827212082534
2,0.0151176837,0.2947780089873594
2,1e-05,0.18900806131993073
2,0.8442044216,0.19332170603629492
2,1e-05,0.038248142521188716
2,1e-05,0.11429239604895558
2,1e-05,0.057911582499032666
2,0.0072768444,0.08044723871195428
2,0.097896615,0.15506129575667305
2,1e-05,0.03522192591822759
2,0.2514187442,0.25763039825659984
2,1e-05,0.14633243349843245
2,0.0067658331,0.3185234176060249
2,0.0465818687,0.20634824788757036
2,0.1116603272,0.21247566995059178
2,1e-05,0.2032387330071787
2,0.8820150644,0.3000754377819077
2,0.1904677603,0.1891118788337238
2,0.0444892622,0.0632422903461508
2,1e-05,0.14392236327410907
2,1e-05,0.13312422455149686
2,0.0010749507,0.17062645272467175
2,1e-05,0.1668607091083801
2,0.129482506,0.18421729471651435
2,0.0180703712,0.1556357989495327
2,1e-05,0.1708797952513418
2,0.005867264,0.1371448693441431
2,1e-05,0.0925015681024221
2,0.0456710131,0.24946070818288377
2,1e-05,0.16066567435400783
2,1e-05,0.16838901210362808
2,1e-05,0.11881043870720745
2,1e-05,0.10520955704392931
2,0.0012651469,0.1737254964610428
2,1e-05,0.13006151819284176
2,1e-05,0.10921984530153242
2,1e-05,0.05826600935906849
2,1e-05,0.13491369558785463
2,1e-05,0.22742363043607597
2,1e-05,0.21716102690316344
2,0.0443633353,0.04313759129355803
2,0.0272495262,0.07236205296700172
2,1e-05,0.04714108807052707
2,0.0410048717,0.19753023836055322
2,0.0333834637,0.19657127821528173
2,0.0349970872,0.1288637433210999
2,1e-05,0.194181407565726
2,0.0002706586,0.19101475831315437
2,0.2740968626,0.12175255889281117
2,0.99999,0.103862691935629
2,1e-05,0.06486349140739184
2,0.0188195816,0.19855839341813433
2,1e-05,0.13603615449066067
2,0.0425567801,0.38921534783173617
2,0.2385395985,0.15858231053825886
2,1e-05,0.03256862836957655
2,1e-05,0.13314412651270216
2,1e-05,0.16164839396683559
2,1e-05,0.05423624072748849
2,0.99999,0.11267798953268374
2,0.99999,0.034480278520177376
2,1e-05,0.21454178365987867
2,1e-05,0.11128432440564356
2,0.0116727333,0.23015073154908441
2,0.0614543521,0.2208259219649281
2,0.0603036356,0.3201810334792592
2,1e-05,0.1416262561174695
2,1e-05,0.14839953030780317
2,0.0183171988,0.34107542635070176
2,1e-05,0.2865778231293108
2,1e-05,0.3944675560324922
2,0.0134578711,0.044939509538860056
2,0.0131894789,0.03405056427714717
2,1e-05,0.02570013952871948
2,0.4113625078,0.2689270395411598
2,1e-05,0.07495117237578736
2,1e-05,0.1287083268021894
2,1e-05,0.1402506956027927
2,0.8637434999,0.19014314677146266
2,0.1125613258,0.18802293230830933
2,0.0104860155,0.3408219250092761
2,0.8160920289,0.2472267817305797
2,0.2696352655,0.21576608836822228
2,0.2306759005,0.20261627404091698
2,0.0032520404,0.19290050821794089
2,0.0430891404,0.19242436576839433
2,1e-05,0.1140859513851995
2,0.0536393928,0.2665061440516904
2,0.0165680417,0.25394728064751315
2,0.0105605273,0.18717659227571182
2,1e-05,0.18637549827382097
2,1e-05,0.18185806869448076
2,1e-05,0.2162026392261994
2,0.6815512652,0.22340453165078508
2,0.7567498674,0.24687310573844326
2,0.008559324,0.13664925772700612
2,1e-05,0.17500262231575492
2,1e-05,0.19608252813850047
2,0.0229100929,0.25384436302880675
2,1e-05,0.0020256972317063277
2,1e-05,0.01623687073652888
2,1e-05,0.21453779893811534
2,0.1226717063,0.08788756875802176
2,0.99999,0.08951555591828417
2,1e-05,0.4364365885522755
2,0.0147876664,0.06048090396054691
2,1e-05,0.06472796862953901
2,0.1708984195,0.2191239045695634
2,1e-05,0.16733396267872475
2,1e-05,0.17032404499704407
2,1e-05,0.13672668648982217
2,0.7865461129,0.08400207895983641
2,0.0119049112,0.14450173304157513
2,1e-05,0.20521103307662822
2,0.3932666801,0.33291179801014426
2,0.99999,0.18498658984753635
2,0.0275146175,0.1754210065567248
2,0.0162711155,0.2039941201210229
2,0.0293049067,0.19619007734031843
2,1e-05,0.11812759154783625
2,0.9786709027,0.15190069726784314
2,1e-05,0.04031971612238108
2,0.0133097795,0.25073356745305386
2,1e-05,0.15461367134458967
2,0.0093079831,0.11911245547165852
2,1e-05,0.1391105343892876
2,1e-05,0.1088274470946402
2,0.0169969889,0.08361410352661078
2,0.6103771895,0.2447981300443696
2,1e-05,0.30755512481196223
2,1e-05,0.31638385088966103
2,0.0366347132,0.17312022789634218
2,0.0082660977,0.18067756223210896
2,0.1456574703,0.1822302665984644
2,0.0324470327,0.31209281067618955
2,1e-05,0.08879537422505057
2,1e-05,0.20859274326044605
2,1e-05,0.19165915218587473
2,1e-05,0.0651869732562541
2,0.99999,0.2957369741318563
2,0.0115432093,0.2581232478850811
2,0.1058646252,0.37443991754327066
2,0.134571233,0.22528034030976155
2,0.3241834027,0.23242233546996574
2,0.0060376522,0.26272889906108643
2,1e-05,0.2664497720896506
2,0.0053545015,0.28003454234243996
2,1e-05,0.2787320336665452
2,1e-05,0.21471688157825505
2,1e-05,0.23318716917633378
2,0.0120976292,0.3160656450194691
2,1e-05,0.1581758476750336
2,0.0489752619,0.24079143563517894
2,0.0460408931,0.22594704791940037
2,1e-05,0.03535077678379525
2,0.0253182889,0.20688185151482344
2,1e-05,0.24630010731275134
2,1e-05,0.1817734274705796
2,1e-05,0.20471632364649153
2,0.3366204199,0.22503907787490537
2,1e-05,0.23767767465668607
2,1e-05,0.23712718088531745
2,1e-05,0.28448979211310166
2,0.0093662918,0.3041725091245493
2,1e-05,0.15969251623239394
2,0.6470009473,0.15064164718853826
2,0.6137540508,0.1920732059957585
2,0.0149008052,0.13306974319517725
2,0.0122289693,0.28387271315409157
2,0.0250458102,0.3541128321157345
2,1e-05,0.2637212038793829
2,0.1188201938,0.2310020221616472
2,1e-05,0.22872587770828204
2,1e-05,0.208560302710824
2,1e-05,0.1864324689991725
2,1e-05,0.16912578731004077
2,1e-05,0.18450923459238808
2,1e-05,0.3348903994096024
2,0.0015093022,0.0625473450394783
2,0.5948468834,0.184210497340486
2,0.0304481821,0.17668004451616645
2,0.0004267207,0.2421525998252924
2,0.0396459481,0.27864185036459443
2,0.0823142806,0.26370479669887126
2,0.6716256996,0.21955510676309667
2,0.0221763026,0.16025251409434238
2,0.0092757103,0.14327668926788276
2,0.0019311522,0.1866117842450248
2,0.0019501723,0.18048044560562182
2,0.0369953844,0.13297548305050463
2,0.0021333242,0.14344475489270228
2,1e-05,0.11219662753049028
2,0.0087829884,0.08739795555889579
2,0.5804312268,0.10241385248150964
2,0.5524635048,0.10178253573672458
2,1e-05,0.007152001968515717
3,1e-05,0.10523478228350716
3,1e-05,0.17445217718567357
3,0.1843614553,0.30919000455623025
3,0.005321055,0.14774047186410388
3,0.0888918491,0.2691033730639292
3,0.0363448019,0.020162146833861347
3,1e-05,0.040441313060748274
3,1e-05,0.10469300102211337
3,1e-05,0.10578650388997787
3,0.0915105321,0.15141626477276018
3,0.1349883146,0.14994679348089868
3,1e-05,0.03984751754806019
3,0.0011739808,0.04293456478947129
3,1e-05,0.18791976944684652
3,1e-05,0.16007896770721564
3,1e-05,0.20146869735904852
3,1e-05,0.21712084011091778
3,0.1014941901,0.2850768486978309
3,0.0943007413,0.3115047927369369
3,0.0468885745,0.28673379654876996
3,0.0469197931,0.29705268849978383
3,0.5597699798,0.2940439229461249
3,0.0323083861,0.2782669964368144
3,0.9770937921,0.31638175025969606
3,0.23779507,0.3159397884723145
3,0.7188691068,0.3343968282156867
3,0.2663597306,0.2278566082569132
3,0.0330109038,0.07566660832437534
3,0.0150550739,0.07625046343405771
3,1e-05,0.08580708692364822
3,1e-05,0.09622378133888176
3,1e-05,0.10263316269003497
3,1e-05,0.20649630797847904
3,0.0020317899,0.20173612059875576
3,0.0094514741,0.01836353790537032
3,0.0176709891,0.09272755648181982
3,0.1505756279,-0.005844175958814445
3,0.1625499939,0.252338333346788
3,0.99999,0.2536809243729887
3,1e-05,0.10160539258237081
3,0.0654504082,0.27716556015450666
3,0.8704487232,0.27390741820938547
3,0.0059588105,0.2630284291961763
3,1e-05,0.26275566519221316
3,1e-05,0.22022712365560257
3,1e-05,0.17321364959433305
3,1e-05,0.19423363671332558
3,1e-05,0.18141985770848956
